index,Location_id,address_1,address_2,city,state,zip,county,location_source_value,latitude,longitude,address_type,state_abbr,flag,geometry,ZCTA5CE20,NAMELSAD_COUNTY_20,county_match
4842,12188,Po Box 607,,Bernalillo,New Mexico,87004,Sandoval County,"PO BOX 607, BERNALILLO, NM 87004",35.302305000151314,-106.54992699999576,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.5499269999958 35.30230500015131),87004,Sandoval County,1
4843,12190,Po Box 130,,Tijeras,New Mexico,87059,Bernalillo County,"PO BOX 130, TIJERAS, NM 87059",35.09234700010568,-106.28042699971536,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.2804269997154 35.09234700010568),87059,Bernalillo County,1
4846,12200,Po Box 3329,,Gallup,New Mexico,87305,McKinley County,"PO BOX 3329, GALLUP, NM 87305",35.523444000041366,-108.75214900041128,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-108.7521490004113 35.52344400004137),87305,McKinley County,1
4847,12205,Po Box 101,,Somers,Montana,59932,Flathead County,"PO BOX 101, SOMERS, MT 59932",48.0830309999243,-114.2198269996784,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-114.2198269996784 48.0830309999243),59932,Flathead County,1
4848,12206,Po Box 80010,,Cibecue,Arizona,85911,Navajo County,"PO BOX 80010, CIBECUE, AZ 85911",34.153310999723104,-110.48899500035436,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-110.4889950003544 34.1533109997231),85911,Navajo County,1
4851,12221,Po Box 6818,,Sheridan,Wyoming,82801,Sheridan County,"PO BOX 6818, SHERIDAN, WY 82801",44.79345000015474,-106.9555409996488,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-106.9555409996488 44.79345000015474),82801,Sheridan County,1
4854,12225,Po Box 747,,Rociada,New Mexico,87742,San Miguel County,"PO BOX 747, ROCIADA, NM 87742",35.845043000216634,-105.41589200037082,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-105.4158920003708 35.84504300021663),87742,San Miguel County,1
4856,12226,Po Box 1399,,Thayne,Wyoming,83127,Lincoln County,"PO BOX 1399, THAYNE, WY 83127",42.979889999733366,-110.96027400034032,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-110.9602740003403 42.97988999973337),83127,Lincoln County,1
4857,12232,Po Box 8687,,Surprise,Arizona,85374,Maricopa County,"PO BOX 8687, SURPRISE, AZ 85374",33.651385999936146,-112.41847399966883,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-112.4184739996688 33.65138599993615),85374,Maricopa County,1
4858,12234,Po Box 5058,,Whitefish,Montana,59937,Flathead County,"PO BOX 5058, WHITEFISH, MT 59937",48.40630999988053,-114.33541700021026,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-114.3354170002103 48.40630999988053),59937,Flathead County,1
4859,12243,Po Box 13248,,Chandler,Arizona,85248,Maricopa County,"PO BOX 13248, CHANDLER, AZ 85248",33.23266900036922,-111.8782930001737,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-111.8782930001737 33.23266900036922),85248,Maricopa County,1
4865,12256,418 Broadway St,PMB 240,Rock Springs,Wyoming,82901,Sweetwater County,"418 BROADWAY ST PMB 240, ROCK SPRINGS, WY 82901",41.585769000069895,-109.2202930004299,Street Address,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-109.2202930004299 41.5857690000699),82901,Sweetwater County,1
4866,12259,Po Box 147,,Los Lunas,New Mexico,87031,Valencia County,"PO BOX 147, LOS LUNAS, NM 87031",34.80910100007129,-106.7285619996557,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.7285619996557 34.80910100007129),87031,Valencia County,1
4867,12260,Po Box 997,,Chinle,Arizona,86503,Apache County,"PO BOX 997, CHINLE, AZ 86503",36.11600999998302,-109.61293100019556,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-109.6129310001956 36.11600999998302),86503,Apache County,1
4870,12263,Po Box 101,,Hartsel,Colorado,80449,Park County,"PO BOX 101, HARTSEL, CO 80449",38.89494299998393,-105.95291100013443,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-105.9529110001344 38.89494299998393),80449,Park County,1
4872,12266,Po Box 845,,Salmon,Idaho,83467,Lemhi County,"PO BOX 845, SALMON, ID 83467",45.17446000029042,-113.89409199997976,PO Box,ID,FAILED DUE TO PO BOX ADDRESS,POINT (-113.8940919999798 45.17446000029042),83467,Lemhi County,1
4873,12267,Po Box 942,,Burley,Idaho,83318,Cassia County,"PO BOX 942, BURLEY, ID 83318",42.53302999974742,-113.79600599974574,PO Box,ID,FAILED DUE TO PO BOX ADDRESS,POINT (-113.7960059997457 42.53302999974742),83318,Cassia County,1
4877,12279,Po Box 429,,Terry,Montana,59349,Prairie County,"PO BOX 429, TERRY, MT 59349",47.04238000024701,-105.58941600018746,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-105.5894160001875 47.04238000024701),59349,Prairie County,1
4881,12296,Po Box 296,,Pablo,Montana,59855,Lake County,"PO BOX 296, PABLO, MT 59855",47.60016900023114,-114.11302199980572,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-114.1130219998057 47.60016900023114),59855,Lake County,1
4887,12330,Po Box 488,,East Helena,Montana,59635,Lewis and Clark County,"PO BOX 488, EAST HELENA, MT 59635",46.59120499971958,-111.9112480000022,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.9112480000022 46.59120499971958),59635,Lewis and Clark County,1
4888,12337,Po Box 3544,,T Or C,New Mexico,87901,Sierra County,"PO BOX 3544, T OR C, NM 87901",33.13298500010538,-107.25412699984643,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-107.2541269998464 33.13298500010538),87901,Sierra County,1
4889,12339,Po Box 1627,,Overgaard,Arizona,85933,Navajo County,"PO BOX 1627, OVERGAARD, AZ 85933",34.40328100027178,-110.56364200009166,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-110.5636420000917 34.40328100027178),85933,Navajo County,1
4890,12341,P O Box 584,,Noxon,Montana,59853,Sanders County,"P O BOX 584, NOXON, MT 59853",47.994851999739744,-115.7778510003638,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-115.7778510003638 47.99485199973974),59853,Sanders County,1
4892,12350,Po Box 116,,Eunice,New Mexico,88231,Lea County,"PO BOX 116, EUNICE, NM 88231",32.43825599997714,-103.15837100014733,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-103.1583710001473 32.43825599997714),88231,Lea County,1
4897,12361,Po Box 617,,Montezuma Crk,Utah,84534,San Juan County,"PO BOX 617, MONTEZUMA CRK, UT 84534",37.2446449997491,-109.31795299979326,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.3179529997933 37.2446449997491),84534,San Juan County,1
4898,12365,Po Box 1500,,Brookings,Oregon,97415,Curry County,"PO BOX 1500, BROOKINGS, OR 97415",42.05682700024197,-124.2838120001173,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-124.2838120001173 42.05682700024197),97415,Curry County,1
4899,12366,Po Box 8503,,Medford,Oregon,97501,Jackson County,"PO BOX 8503, MEDFORD, OR 97501",42.323156999920286,-122.87430600002804,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-122.874306000028 42.32315699992029),97501,Jackson County,1
4902,12371,Po Box 204,,Fort Morgan,Colorado,80701,Morgan County,"PO BOX 204, FORT MORGAN, CO 80701",40.255199,-103.8000759997925,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-103.8000759997925 40.255199),80701,Morgan County,1
4904,12374,Po Box 992,,Maricopa,Arizona,85139,Pinal County,"PO BOX 992, MARICOPA, AZ 85139",32.88007000001453,-112.08134399994852,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-112.0813439999485 32.88007000001453),85139,Pinal County,1
4905,12377,Po Box 534,,Veguita,New Mexico,87062,Socorro County,"PO BOX 534, VEGUITA, NM 87062",34.525819000065525,-106.76147899984934,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.7614789998493 34.52581900006552),87062,Socorro County,1
4907,12382,Po Box 36,,Oregon City,Oregon,97045,Clackamas County,"PO BOX 36, OREGON CITY, OR 97045",45.35498299981836,-122.60269599997736,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-122.6026959999774 45.35498299981836),97045,Clackamas County,1
4911,12391,Po Box 899,,Tonalea,Arizona,86044,Coconino County,"PO BOX 899, TONALEA, AZ 86044",36.368670000154296,-110.89684099997642,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-110.8968409999764 36.3686700001543),86044,Coconino County,1
4917,12404,Po Box 1400,,Pena Blanca,New Mexico,87041,Sandoval County,"PO BOX 1400, PENA BLANCA, NM 87041",35.58392400016087,-106.33412799993916,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.3341279999392 35.58392400016087),87041,Sandoval County,1
4918,12406,24730 S Higley Rd,PMB 22,Gilbert,Arizona,85295,Maricopa County,"24730 S HIGLEY RD PMB 22, GILBERT, AZ 85295",33.29921800018711,-111.72097399992312,Street Address,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-111.7209739999231 33.29921800018711),85295,Maricopa County,1
4919,12407,9920 S Rural Rd,STE 108 PMB 54,Tempe,Arizona,85284,Maricopa County,"9920 S RURAL RD STE 108 PMB 54, TEMPE, AZ 85284",33.32108200028444,-111.9282280004184,Street Address,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-111.9282280004184 33.32108200028444),85284,Maricopa County,1
4920,12409,Po Box 15,,Lucerne,Colorado,80646,Weld County,"PO BOX 15, LUCERNE, CO 80646",40.49008099967116,-104.70637999993708,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-104.7063799999371 40.49008099967116),80646,Weld County,1
4923,12430,Po Box 1330,,Red Lodge,Montana,59068,Carbon County,"PO BOX 1330, RED LODGE, MT 59068",45.18604999969328,-109.2484470000365,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.2484470000365 45.18604999969328),59068,Carbon County,1
4924,12431,Rr 1 Box 83,,Springer,New Mexico,87747,Colfax County,"RR 1 BOX 83, SPRINGER, NM 87747",36.36062499991626,-104.59603699969097,PO Box,NM,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-104.596036999691 36.36062499991626),87747,Colfax County,1
4925,12436,Po Box 7152,,Goodyear,Arizona,85338,Maricopa County,"PO BOX 7152, GOODYEAR, AZ 85338",33.23959600009377,-112.40944200003575,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-112.4094420000358 33.23959600009377),85338,Maricopa County,1
4929,12447,Po Box 1673,,Cody,Wyoming,82414,Park County,"PO BOX 1673, CODY, WY 82414",44.523999000160686,-109.05649099980936,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-109.0564909998094 44.52399900016069),82414,Park County,1
4931,12449,Po Box 182,,Corrales,New Mexico,87048,Sandoval County,"PO BOX 182, CORRALES, NM 87048",35.22495999995512,-106.614812000354,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.614812000354 35.22495999995512),87048,Sandoval County,1
4932,12450,Po Box 981745,,Park City,Utah,84098,Summit County,"PO BOX 981745, PARK CITY, UT 84098",40.725551000157786,-111.54441399987336,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.5444139998734 40.72555100015779),84098,Summit County,1
4936,12468,Po Box 510,,Fruitland,Idaho,83619,Payette County,"PO BOX 510, FRUITLAND, ID 83619",44.00898599973626,-116.92271100009802,PO Box,ID,FAILED DUE TO PO BOX ADDRESS,POINT (-116.922711000098 44.00898599973626),83619,Payette County,1
4937,12472,Po Box 197,,Red Lodge,Montana,59068,Carbon County,"PO BOX 197, RED LODGE, MT 59068",45.18604999969328,-109.2484470000365,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.2484470000365 45.18604999969328),59068,Carbon County,1
4938,12478,Po Box 974,,Trinidad,Colorado,81082,Las Animas County,"PO BOX 974, TRINIDAD, CO 81082",37.16834200019188,-104.50361799986725,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-104.5036179998672 37.16834200019188),81082,Las Animas County,1
4941,12486,Po Box 1220,,Palmer Lake,Colorado,80133,El Paso County,"PO BOX 1220, PALMER LAKE, CO 80133",39.12407999965431,-104.90940099957469,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-104.9094009995747 39.12407999965431),80133,El Paso County,1
4944,12492,Po Box 160,,Lagrange,Wyoming,82221,Goshen County,"PO BOX 160, LAGRANGE, WY 82221",41.63663599997607,-104.16829800034157,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-104.1682980003416 41.63663599997607),82221,Goshen County,1
4946,12496,"3539 Barrel Race Ct, N",,Las Vegas,Nevada,89032,Clark County,"3539 BARREL RACE CT, N LAS VEGAS, NV 89032",36.22450200010529,-115.1992050000904,Street Address,NV,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-115.1992050000904 36.22450200010529),89032,Clark County,1
4947,12501,Po Box 95867,,South Jordan,Utah,84095,Salt Lake County,"PO BOX 95867, SOUTH JORDAN, UT 84095",40.54284000000891,-111.97932199985613,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.9793219998561 40.54284000000891),84095,Salt Lake County,1
4950,12505,Po Box 293,,Mount Angel,Oregon,97362,Marion County,"PO BOX 293, MOUNT ANGEL, OR 97362",45.068421999862345,-122.79852899961338,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-122.7985289996134 45.06842199986234),97362,Marion County,1
4951,12506,Po Box 647,,Midvale,Utah,84047,Salt Lake County,"PO BOX 647, MIDVALE, UT 84047",40.620440999933216,-111.86272799994192,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-111.8627279999419 40.62044099993322),84047,Salt Lake County,1
4954,12519,Po Box 694,,Loving,New Mexico,88256,Eddy County,"PO BOX 694, LOVING, NM 88256",32.28321599991456,-104.0956810000086,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-104.0956810000086 32.28321599991456),88256,Eddy County,1
4956,12521,Po Box 1044,,Edgewood,New Mexico,87015,Santa Fe County,"PO BOX 1044, EDGEWOOD, NM 87015",35.059838999655696,-106.19871300035032,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.1987130003503 35.0598389996557),87015,Santa Fe County,1
4959,12530,Po Box 246,,Heppner,Oregon,97836,Morrow County,"PO BOX 246, HEPPNER, OR 97836",45.35439099995676,-119.5523439997999,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-119.5523439997999 45.35439099995676),97836,Morrow County,1
4960,12532,Po Box 6,,Cave Junction,Oregon,97523,Josephine County,"PO BOX 6, CAVE JUNCTION, OR 97523",42.16419600027288,-123.64648099999842,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-123.6464809999984 42.16419600027288),97523,Josephine County,1
4961,12535,Po Box 347,,Eureka,Montana,59917,Lincoln County,"PO BOX 347, EUREKA, MT 59917",48.89808900029326,-115.05796200043278,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-115.0579620004328 48.89808900029326),59917,Lincoln County,1
4966,12553,Po Box 3393,,Idaho Springs,Colorado,80452,Clear Creek County,"PO BOX 3393, IDAHO SPRINGS, CO 80452",39.81767200013168,-105.64716700007244,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-105.6471670000724 39.81767200013168),80452,Clear Creek County,1
4968,12554,Po Box 674,,Oakridge,Oregon,97463,Lane County,"PO BOX 674, OAKRIDGE, OR 97463",43.747305000233794,-122.48311000021098,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-122.483110000211 43.74730500023379),97463,Lane County,1
4970,12563,Po Box 1044,,Monticello,Utah,84535,San Juan County,"PO BOX 1044, MONTICELLO, UT 84535",37.86987400030978,-109.34273999962896,PO Box,UT,FAILED DUE TO PO BOX ADDRESS,POINT (-109.342739999629 37.86987400030978),84535,San Juan County,1
4972,12569,Po Box 66,,Cody,Wyoming,82414,Park County,"PO BOX 66, CODY, WY 82414",44.523999000160686,-109.05649099980936,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-109.0564909998094 44.52399900016069),82414,Park County,1
4974,12579,Po Box 5363,,Goodyear,Arizona,85338,Maricopa County,"PO BOX 5363, GOODYEAR, AZ 85338",33.23959600009377,-112.40944200003575,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-112.4094420000358 33.23959600009377),85338,Maricopa County,1
4975,12580,Po Box 283,,Eloy,Arizona,85131,Pinal County,"PO BOX 283, ELOY, AZ 85131",32.75518100037781,-111.55516199998974,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-111.5551619999897 32.75518100037781),85131,Pinal County,1
4982,12603,Po Box 766,,Socorro,New Mexico,87801,Socorro County,"PO BOX 766, SOCORRO, NM 87801",34.05976600005644,-106.89616600024034,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.8961660002403 34.05976600005644),87801,Socorro County,1
4983,12607,Po Box 608,,Whitefish,Montana,59937,Flathead County,"PO BOX 608, WHITEFISH, MT 59937",48.40630999988053,-114.33541700021026,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-114.3354170002103 48.40630999988053),59937,Flathead County,1
4985,12611,Po Box 230,,Taos,New Mexico,87571,Taos County,"PO BOX 230, TAOS, NM 87571",36.40546200001605,-105.5703839997273,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-105.5703839997273 36.40546200001605),87571,Taos County,1
4986,12614,Rr 1 Box 33,,Springer,New Mexico,87747,Colfax County,"RR 1 BOX 33, SPRINGER, NM 87747",36.36062499991626,-104.59603699969097,PO Box,NM,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-104.596036999691 36.36062499991626),87747,Colfax County,1
4988,12619,Po Box 813,,Wolf Point,Montana,59201,Roosevelt County,"PO BOX 813, WOLF POINT, MT 59201",48.09285100022693,-105.64171700029544,PO Box,MT,FAILED DUE TO PO BOX ADDRESS,POINT (-105.6417170002954 48.09285100022693),59201,Roosevelt County,1
4991,12625,Po Box 3355,,Gallup,New Mexico,87305,McKinley County,"PO BOX 3355, GALLUP, NM 87305",35.523444000041366,-108.75214900041128,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-108.7521490004113 35.52344400004137),87305,McKinley County,1
4992,12626,Po Box 961,,Silver Spgs,Nevada,89429,Lyon County,"PO BOX 961, SILVER SPGS, NV 89429",39.40987500033519,-119.21930399992378,PO Box,NV,FAILED DUE TO PO BOX ADDRESS,POINT (-119.2193039999238 39.40987500033519),89429,Lyon County,1
4994,12629,Po Box 444,,Mead,Colorado,80542,Weld County,"PO BOX 444, MEAD, CO 80542",40.23724500025373,-105.00424600043448,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-105.0042460004345 40.23724500025373),80542,Weld County,1
4995,12630,Po Box 1566,,Springerville,Arizona,85938,Apache County,"PO BOX 1566, SPRINGERVILLE, AZ 85938",34.13051600017019,-109.27810500041429,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-109.2781050004143 34.13051600017019),85938,Apache County,1
5000,12642,Po Box 550,,Las Cruces,New Mexico,88004,Doña Ana County,"PO BOX 550, LAS CRUCES, NM 88004",32.31179999995623,-106.7775410001986,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-106.7775410001986 32.31179999995623),88004,Doña Ana County,1
5003,12645,Po Box 180,,Lusk,Wyoming,82225,Niobrara County,"PO BOX 180, LUSK, WY 82225",42.69506200012565,-104.43787700026463,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-104.4378770002646 42.69506200012565),82225,Niobrara County,1
5004,12647,Po Box 128,,Salome,Arizona,85348,La Paz County,"PO BOX 128, SALOME, AZ 85348",33.679996000341035,-113.95079099990352,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-113.9507909999035 33.67999600034103),85348,La Paz County,1
5006,12653,Po Box 1046,,Moorcroft,Wyoming,82721,Crook County,"PO BOX 1046, MOORCROFT, WY 82721",44.356481000198,-104.80987599976514,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-104.8098759997651 44.356481000198),82721,Crook County,1
5007,12655,Po Box 26,,San Simon,Arizona,85632,Cochise County,"PO BOX 26, SAN SIMON, AZ 85632",32.239948999868425,-109.17210399990742,PO Box,AZ,FAILED DUE TO PO BOX ADDRESS,POINT (-109.1721039999074 32.23994899986842),85632,Cochise County,1
5008,12657,Po Box 355,,Kellogg,Idaho,83837,Shoshone County,"PO BOX 355, KELLOGG, ID 83837",47.537918999814224,-116.12302199985533,PO Box,ID,FAILED DUE TO PO BOX ADDRESS,POINT (-116.1230219998553 47.53791899981422),83837,Shoshone County,1
5012,12674,Po Box 3372,,Portland,Oregon,97208,Multnomah County,"PO BOX 3372, PORTLAND, OR 97208",45.52717400017645,-122.67901700036514,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-122.6790170003651 45.52717400017645),97208,Multnomah County,1
5014,12676,Po Box 1294,,Mcminnville,Oregon,97128,Yamhill County,"PO BOX 1294, MCMINNVILLE, OR 97128",45.21270499980344,-123.19464100017836,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-123.1946410001784 45.21270499980344),97128,Yamhill County,1
5015,12677,Po Box 546,,Loving,New Mexico,88256,Eddy County,"PO BOX 546, LOVING, NM 88256",32.28321599991456,-104.0956810000086,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-104.0956810000086 32.28321599991456),88256,Eddy County,1
5017,12693,Po Box 4275,,Salem,Oregon,97302,Marion County,"PO BOX 4275, SALEM, OR 97302",44.90949099971915,-123.04271099960545,PO Box,OR,FAILED DUE TO PO BOX ADDRESS,POINT (-123.0427109996054 44.90949099971915),97302,Marion County,1
5020,12695,Po Box 192,,Navajo,New Mexico,87328,McKinley County,"PO BOX 192, NAVAJO, NM 87328",35.90795600021248,-109.02651899961222,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-109.0265189996122 35.90795600021248),87328,McKinley County,1
5023,12701,Po Box 1528,,Ruidoso,New Mexico,88355,Lincoln County,"PO BOX 1528, RUIDOSO, NM 88355",33.35850099987965,-105.66516099991674,PO Box,NM,FAILED DUE TO PO BOX ADDRESS,POINT (-105.6651609999167 33.35850099987965),88355,Lincoln County,1
5024,12706,Po Box 503,,Castle Rock,Colorado,80104,Douglas County,"PO BOX 503, CASTLE ROCK, CO 80104",39.37124700033654,-104.85600599967266,PO Box,CO,FAILED DUE TO PO BOX ADDRESS,POINT (-104.8560059996727 39.37124700033654),80104,Douglas County,1
5025,12709,Po Box 1384,,Rawlins,Wyoming,82301,Carbon County,"PO BOX 1384, RAWLINS, WY 82301",41.786877999944856,-107.2383209995902,PO Box,WY,FAILED DUE TO PO BOX ADDRESS,POINT (-107.2383209995902 41.78687799994486),82301,Carbon County,1
